"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Open Water Swimming","Swim","","","","2022-06-25","","1534.31994628906","","","","","0.535876929759979","0.795000016689301","","27","","158","177","","","1.05779134849243","63.43","0","2","29","2","0","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2022-06-25","","202.779998779297","","","","","0.0457108356058598","1.23199999332428","","35","","172","182","","","0.924181172382712","3.99","0","0","0","1","1","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2022-06-25","","77260.2734375","166","283","1449.01","","2.42917251586914","8.83500003814697","","86","","155","178","","","0.787335970060603","149.9","0","38","106","1","0","","","","","","55","53","23","8","3","","","","","","",""
"Transition","Other","","","","2022-06-25","","169.369995117188","0","0","","","0.02720638923347","1.72899997234344","","88","","147","166","","","0.794601538070584","1.74","0","0","1","1","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Easy/steady Z2 ride today. Feel free to stop for a coffee. Enjoy it, save your legs for next week.","1.5","","2022-06-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 3 Week 1","Other","","","","2022-06-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Sustained Pace (Build)","Run","Warm Up:. 5 mins in Z1-2, 3 mins in Z3, 3 mins in Z2. Main Set: 5 x (9 mins in mid Z3 + 2 min recoveries in Z1-2). Warm Down: 5 mins in Z1-2.","1.18333333333333","","2022-06-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (150 FS in Z2 + 50 FS in Z4 + 10 secs rest), 1 x (100 FS in Z2 + 100 FS in Z4 + 10 secs rest), 1 x (50 FS in Z2 + 150 FS in Z4 + 15 secs rest), 1 x (100 FS in Z4 + 10 secs rest). Main Set: Repeat 2 sets of 500 as below: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 FS in Z3 + 5 secs rest), 1 x (100 FS in Z4 + 5 secs rest), 1 x (100 FS in Z5 + 5 secs rest), 1 x (100 Pull in Z2 + 5 secs rest). Warm Down: 1 x (100 Kick in Z2 + 100 FS in Z2 + 5 secs rest), 1 x (50 Back in Z2 + 50 Breast in Z2 + 5 secs rest), 1 x (200 Choice in Z2).","0.881388888888889","2200","2022-06-27","","2000","","","","","0.718445002767775","0.770712909441233","","24","","","","","","1.02845574266973","78.15","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Power Slope","Bike","Warm Up: 5 mins in Z1-2, 5 x (15 secs in Z3, 15 secs Z1-2, 15 secs in Z4, 15 secs in Z1-2) 5 mins in Z2. Main Set: 1 x (12 mins in Z3 + 9 mins in Z4), 4 mins recovery in Z1-2, 1 x (9 mins in Z3 + 5 mins in Z4), 3 mins recovery in Z1-2, 1 x (5 mins in Z3 + 3 mins in Z4), 2 mins recovery in Z1-2. Warm down. 5 mins in Z1-2.","1.2","","2022-06-28","","37301.1484375","171","297","743.672","","1.20333337783813","8.60999965667725","","77","","144","159","","","0.806087562495829","77.52","1","54","18","0","0","","","","","","27","23","16","2","0","","","","","","",""
"Build Phase 3: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 10 (Exercise 9) 4. Bulgarian Squat: 3 x 12 (Exercise 4) 5. Box Jump: 3 x 12 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 4 x 8 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you. Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf","0.666666666666667","","2022-06-28","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Run mainly in Z1-Z2, nice and steady.","1.75","","2022-06-29","","18009.5703125","","","","","1.76748561859131","2.82999992370605","","175","","146","156","","","0.667650092235678","88.52","62","43","1","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.750833333333333","1800","2022-06-29","","1800","","","","","0.658764168951246","0.757257046697518","","24","","","","","","1.00946595358804","67.76","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-06-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 2 x (100 FS Breathe every 3 in Z2 + 5 sec rests), 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 2 x (100 FS Breathe every 5 in Z2 + 5 sec rests). Main Set: 2 x (400 FS in Z2 + 50 FS in Z4 + 5 sec rests), 2 x (200 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 2 x (100 FS in Z2 + 50 FS in Z4 + 5 sec rests), 1 x (100 Pull in Z2 + 100 FS in Z4 + 5 secs rest). Warm Down: 1 x (200 Choice in Z2).","1.21972222222222","3000","2022-07-01","","3000","","","","","1.09108944945865","0.762001524003048","","25","","","","","","1.01580428065108","114.36","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 3: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Upper Body and Core Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Lat & Front Raise Combo: 3 x 4 (Exercise 11) 3. Bent Over Row: 3 x 6 (Exercise 12) 5. Tricep Kickback: 4 x 6 (Exercise 16) 6. Renegade Row: 3 x 4 (Exercise 22) 7: Glute Bridge: 3 x 14 (Exercise 18) 8. Spider Climber: 3 x 10 (Exercise 25) 8. Sit-Up: 3 x 12 (Exercise 27) 9. Reverse Crunch: 3 x 16 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-07-01","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance Ride With Sub Threshold Sections","Bike","Ride mainly in Z2 today. At some point (once you're warmed up) do: 4 x (10 mins in upper Z3 to low Z4 + 3 min recoveries in Z2).","3.5","","2022-07-02","","97022.546875","141","338","1740.46","","3.44358348846436","7.82600021362305","","81","","144","166","","","0.716491127565331","176.96","10","148","48","0","0","","","","","","132","37","20","7","5","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","2.25","","2022-07-03","","66483.5703125","150","286","1217.733","","2.25503492355347","8.18900012969971","","75","","134","148","","","0.685319866876626","105.69","1","134","0","0","0","","","","","","120","13","1","0","0","","","","","","",""
"Run Off The Bike Faster At First","Run","Get off your bike and run. Do the first 10 minutes in Z3. Then ease down into Z2 for the last 20 minutes.","0.5","","2022-07-03","Running off the bike at a higher intensity helps your body get used to transitioning from cycling to race-pace running. By dropping back to Z2 after a short time, you will not risk excess fatigue or injury.","5765.2998046875","","","","","0.500279188156128","3.20099997520447","","177","","156","172","","","0.774922806104005","32.69","1","12","13","5","0","","","","","","","","","","","","","","","","",""
"Build Phase 3 Week 2","Other","","","","2022-07-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Sustained Pace (Build)","Run","Warm Up:. 5 mins in Z1-2, 3 mins in Z3, 3 mins in Z2. Main Set: 4 x (12 mins in mid Z3 + 3 min recoveries in Z1-2). Warm Down: 5 mins in Z1-2.","1.26666666666667","","2022-07-04","","15475.08984375","","","","","1.26703357696533","3.39299988746643","","181","","169","184","","","0.867747774926501","106.31","3","3","9","38","22","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (50 FS in Z2 + 50 FS in Z3 + 10 secs rest), 1 x (50 Pull in Z2 + 50 Pull in Z4 + 15 secs rest). Main Set: 1 x (400 FS in Z4 + 30 secs rest), 1 x (300 Pull in Z4 + 25 secs rest), 2 x (200 FS in Z4 + 20 sec rests), 2 x (200 Pull in Z4 + 20 sec rests). Warm Down: 1 x (100 Pull in Z2 + 100 FS in Z2), 1 x (100 Choice in Z2).","0.872222222222222","2200","2022-07-04","","2200","","","","","0.771336392296685","0.791082344480403","","24","","","","","","1.05372673439885","90.25","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Power Slope","Bike","Warm Up: 5 mins in Z1-2, 5 x (15 secs in Z3, 15 secs Z1-2, 15 secs in Z4, 15 secs in Z1-2) 5 mins in Z2. Main Set: 1 x (14 mins in Z3 + 9 mins in Z4), 4 mins recovery in Z1-2, 1 x (8 mins in Z3 + 5 mins in Z4), 3 mins recovery in Z1-2, 1 x (5 mins in Z3 + 3 mins in Z4), 2 mins recovery in Z1-2. Warm down. 5 mins in Z1-2.","1.21666666666667","","2022-07-05","","39721.4609375","170","335","749.511","","1.21944439411163","9.04800033569336","","76","","144","160","","","0.804245166541337","78.38","0","58","15","0","0","","","","","","27","22","17","2","0","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 FS in Z2 Breathe every 3 + 5 secs rest), 1 x (200 Pull in Z2 Breathe every 5 + 5 secs rest), 1 x (100 FS in Z2 Breathe every 3 + 5 secs rest). Main Set: 4 x (100 Drill in Z2 + 100 FS in Z3 + 10 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2 + 5 sec rests), 2 x (50 Pull in Z2 + 50 Drill in Z2 + 5 sec rests), 1 x (200 FS in Z2).","0.743055555555556","1800","2022-07-05","","1800","","","","","0.6418797243966","0.776866637893828","","25","","","","","","1.0360196384535","71.38","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 3: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 10 (Exercise 9) 4. Bulgarian Squat: 3 x 12 (Exercise 4) 5. Box Jump: 3 x 12 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 4 x 8 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you. Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf","0.666666666666667","","2022-07-05","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
