"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Build Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 8 (Exercise 9) 4. Calf Raise: 4 x 10 (Exercise 8) 5. Box Jump: 3 x 10 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 3 x 10 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-14","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Run mainly in Z1-Z2.","1.66666666666667","","2022-06-15","","16078.8798828125","","","","","1.66881966590881","2.67600011825562","","179","","150","158","","","0.74378099510983","103.61","17","62","20","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.762222222222222","1800","2022-06-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-06-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-06-16","","3400","","","","","1.2473922252655","0.755387691624084","","22","","133","160","","","1.02213239282345","133.21","54","7","8","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (200 FS in Z2 + 200 Drill in Z2 + 5 secs rest), 2 x (100 FS in Z2 + 100 Drill in Z2 + 5 sec rests). Main Set: 1 x (400 Pull in Z2 + 10 secs rest), 4 x (100 FS in Z3 + 5 sec rests), 3 x (200 Pull in Z2 + 5 sec rests), 3 x (200 FS in Z3 + 5 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2) + 5 secs rest, 1 x (100 Pull in Z2 + 100 Choice in Z2).","1.40277777777778","3400","2022-06-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Upper Body and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Lat & Front Raise Combo: 3 x 5 (Exercise11) 3. Bent Over Row: 3 x 8 (Exercise 12) 4. Tricep Dip: 3 x 12 (Exercise 17) 5. Renegade Row: 3 x 4 (Exercise 22) 6: Glute Bridge: 3 x 14 (Exercise 18) 7. Spider Climber: 3 x 10 (Exercise 25) 8. Sit-Up: 3 x 12 (Exercise 27) 9. Reverse Crunch: 3 x 16 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-17","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - New Workout on Triple Flat Loops in Watopia","Bike","","","","2022-06-17","","63765.640625","182","442","1318.857","","2.01206588745117","8.80300045013428","","77","","133","143","","","0.785879769809159","123.19","3","119","0","0","0","","","","","","17","89","20","1","0","","","","","","",""
"Endurance Ride With A Sub Threshold Effort","Bike","Ride mainly in Z2 today. At some point (once you're warmed up) do a 40 minute effort at upper Z3 to low Z4.","3.25","","2022-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2. Nice and steady.","2.25","","2022-06-19","","55030.171875","178","253","1444.304","","2.25350737571716","6.78299999237061","","78","","137","147","","","0.765520361412061","131.31","0","134","2","0","0","","","","","","14","116","5","0","0","","","","","","",""
"Run Off The Bike","Run","Get off your bike and do a steady run. All in Z2.","0.75","","2022-06-19","","7521.10986328125","","","","","0.751938879489899","2.77800011634827","","176","","148","157","","","0.785172285499222","51.03","17","21","8","0","0","","","","","","","","","","","","","","","","",""
"Build Phase 2 Week 4. Active Recovery.","Other","Make the most of your recovery weeks. Don't be tempted to do more. Let your body adapt to all the training, so you're raring to go next week.","","","2022-06-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.762222222222222","1800","2022-06-20","","1800","","","","","0.598521391020881","0.834105653382762","","22","","118","135","","","1.12777924085332","85.85","31","0","0","0","0","","","","","","","","","","","","","","","","",""
"Fitness Test: Threshold Pace and HR","Run","This fitness test helps you to set your pace and heart rate thresholds and training zones for TrainingPeaks. Warm Up: 5 mins in Z1-Z2 (easy/steady). Main Set: Run/jog for 30 mins at the fastest pace you can maintain for the duration. Try to keep a steady pace but if you need to take walk breaks that is OK. Record your average pace and ideally average heart rate too. Warm Down: Get warm or dry clothes on and walk for 5 mins. Optional gentle stretching session after.","0.583333333333333","","2022-06-21","THRESHOLD RUN PACE Complete the test and note your threshold pace (average pace for the 30-minute interval) THRESHOLD HEART RATE (THR) Take your average HR for the 30-minute test, this is your Run THR. ENTER THRESHOLDS AND ZONES Check this article and short video to enter your thresholds and training zones into your TrainingPeaks settings: https://bit.ly/EnterRunZones RATE OF PERCEIVED EXERTION (RPE) To run to feel (RPE), complete the test and note the distance. Use this to track progress in future tests. Click this link for more details of the 30 minute fitness test: https://myprocoach-help.zendesk.com/hc/en-us/articles/360001021432-Run-Field-Test-Threshold-Running-Pace-and-HR","5202.7998046875","0","0","","","0.501666665077209","2.88000011444092","","0","","134","147","","","0.819711272034025","37.22","30","0","0","0","0","","","","","","","","","","","","","","","","",""
"Build Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 8 (Exercise 9) 4. Calf Raise: 4 x 10 (Exercise 8) 5. Box Jump: 3 x 10 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 3 x 10 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-21","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-06-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Short Speed Workout Bike","Bike","Warm Up: 15 mins in Z2. Main Set: 4 x (3 mins in Z4 + 60 sec recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.583333333333333","","2022-06-22","","18158.009765625","191","271","400.558","","0.584314167499542","8.63199996948242","","78","","138","153","","","0.846379691379362","41.23","0","26","9","0","0","","","","","","8","9","9","9","0","","","","","","",""
"Build Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Upper Body and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Lat & Front Raise Combo: 3 x 5 (Exercise11) 3. Bent Over Row: 3 x 8 (Exercise 12) 4. Tricep Dip: 3 x 12 (Exercise 17) 5. Renegade Row: 3 x 4 (Exercise 22) 6: Glute Bridge: 3 x 14 (Exercise 18) 7. Spider Climber: 3 x 10 (Exercise 25) 8. Sit-Up: 3 x 12 (Exercise 27) 9. Reverse Crunch: 3 x 16 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-23","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Nice steady social run in Z1-Z2.","1","","2022-06-23","","5157.56005859375","","","","","0.50449413061142","2.83999991416931","","181","","143","150","","","0.799687124679527","35.13","26","4","0","0","0","","","","","","","","","","","","","","","","",""
"Fitness Test: Critical Swim Speed (CSS)","Swim","This test helps you to measure fitness and create accurate training zones. Warm up: 6 x (50 FS in Z2 + 20 sec rests), 4 x (25 FS in Z4 + 25 FS in Z2 + 20 sec rests). ----------- TEST*: 1 x 400 FS maximal effort time trial, RECORD TIME, 5 mins easy active recovery, 1 x 200 FS maximal effort time trial, RECORD TIME, 1 min rest ----------- Main Set: 1 x (100 FS in Z1 + 15 secs rest), 1 x (100 FS in Z2 + 15 secs rest), 1 x (100 FS in Z3 + 20 secs rest), 1 x (100 FS in Z4 + 60 secs rest), 4 x (50 FS Build Z1 to Z4) + 60 secs rest. Warm Down: 200 Choice in Z2. For all swims (whether in a Yard or Meter Pool) follow the distances in the Workout Description section. There is also yard/meter button you can toggle in the Workout Details section below.","0.946388888888889","2078","2022-06-24","CRITICAL SWIM SPEED (CSS) 1. Complete the test and note your 400 & 200 times. 2 Use our online calculator to find your CSS: https://www.myprocoach.net/calculators/critical-swim-speed/ 3. Enter your CSS and training zones in your TrainingPeaks settings: https://bit.ly/EnterSwimZones RATE OF PERCEIVED EXERTION (RPE) To swim to feel (RPE), complete the test and note your 400 & 200 times. Use these as a benchmark to track progress in future tests. NOTES At this time you are unable to export swim workouts to your training devices. We hope this will be available soon. Your CSS gives you a good idea of what you'd swim (per 100) in a 1500 time trial. Click this link for more details of the CSS Test: http://www.myprocoach.net/blog/a-brief-introduction-to-css-swim-training","470.440002441406","","","","","0.191935837268829","0.680999994277954","","23","","135","146","","","0.919135287218076","14.9","11","0","0","0","0","","","","","","","","","","","","","","","","",""
